review,sentiment
"Awesome and wonderful place, I had ordered frequently from this place and visited this place a lot times. My top charts for ice-creams were Apsara, Cream stone and Naturals. After getting familiarized with this place this stood top among my top chart. 

Pros: Pocket friendly yet high quality ice creams, Delivered with dry-ice so delivery experience was good and it did not melt, Can visit for ice cream late night, value proportion for money
Cons: Having there is not that great as place is small",1
"I have had this micro-SDHC card for about 4 months now and I have had no problems with it. I had previously been using a similar 32 GB card in my HTC Evo, but upgraded to 64 GB when I got the Samsung Galaxy S4. I've noticed no issues with speed or reliability.",1
"Chicken not cooked properly. Rice does not taste good, no spice at all. Food was not hot even though it was delivered within 30 minutes time. Not recommended at all",0
the bun is not fresh.. the burger was moist and wet,0
"We visited the restaurant yesterday. We got outside table as all insides were reserved. Being 42 degrees outside, they only had fans running in such upscale restaurant and mist fans. They are charging 1400 RS for buffet and is considered upscale restaurant. Quite amazed on how upscale restaurants cannot afford coolers. Felt bad for waiters also as they were fully sweating and running around..I had same experience few months back. We went in th evening and it rained. We took the outside seating due to nice weather plus all the water was gushing inside and they had nothing to prevent that. I liked the food here but if management can't simply think abt service, I am sure we can figure out other places to eat.",0
One of the best restaurant to visit and have freaky chat with friends.Good ambiance and good place for corporate team lunch.Very well established place to dine in.,1
"Zomato, I didn't know that delivering a 2 litre soft drink bottle takes 1 hour...my time is valuable,I could have bought it myself if I knew that your services are so shitty",0
"This is one of the best place to celebrate any occasion specially with your spouse. We were here on our first marriage anniversary and we were spellbound with the pool view ambience. Mr. Gopal Singh helped us in the food serving and was great help all together. Food is average but no comparison to AMBIENCE. To conclude with, it’s an amazing experience.",1
great place with great vibes. I can give thumbs up to service and food. The only drawback of this pub is the DJ. Over all great experience and fun.,1
"This is one of the classier places to party in Hyderabad. They have great music usually on Fridays and Saturdays, when the party fever is high. On Sundays though, it's a bit mild relatively. The food is good, and drinks are even better. Go there to have a good time with friends.",1
"The food and drinks are good.
The ambience is great too.
But the place feels too crowded and the dance floor sucks.
The DJ music is alright.
The staff is not good and need to be given proper training.
The way they rush guests out after 12 is too bad.",0
"It is at 6th floor of Act Boutique building that the entrance gate is just opposite to Karachi Bakery. The building is little bit inside. Once you get there, u will find a cafe on the ground floor.
The place is cool, not so noisy, spacious and hygiene. Service is fast. They have seating arrangement in two ways, 1) chair and table 2) carpet seating like traditional.

We ordered mutton Haleem and Chicken Fahm Mandi Half for two people. There was no chicken haleem.

The mutton Haleem was delicious. I feel this is the best Haleem I had. Taste- 5/5

The chicken Fahm Mandi was delicious too. The masala was perfect. But people who don’t like masala may not be pleased much. They give good amount of chicken. Taste-5/5",1
"It's a Micro SD card, it's 128 GB (which is amazing), and that's just about all I can say...  I do wish it was faster, because I've put 20-40GB virtual machine files on it and it took quite a while for them to copy.  I guess I'm used to SSD speeds.  But anyway, it adds a much-needed additional storage to my tablet.",1
I had a team dinner on Friday night.The food was really awesome mouthwatering.we enjoyed lot with loud music here .we got the amazing service by team Indigril. For sure we visit again to this place. Folk Must try The Indigril.,1
